project_id,mip_era,activity_id,domain_id,institution_id,driving_source_id,driving_experiment_id,driving_variant_label,source_id,version_realization,frequency,version,time_range,variable_id,path
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19610101-19651231,clt,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/clt/v20250328/clt_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19610101-19651231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19660101-19701231,clt,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/clt/v20250328/clt_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19660101-19701231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19710101-19751231,clt,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/clt/v20250328/clt_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19710101-19751231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19760101-19801231,clt,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/clt/v20250328/clt_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19760101-19801231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19810101-19851231,clt,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/clt/v20250328/clt_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19810101-19851231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19860101-19901231,clt,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/clt/v20250328/clt_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19860101-19901231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19910101-19951231,clt,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/clt/v20250328/clt_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19910101-19951231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19960101-20001231,clt,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/clt/v20250328/clt_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19960101-20001231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20010101-20051231,clt,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/clt/v20250328/clt_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20010101-20051231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20060101-20101231,clt,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/clt/v20250328/clt_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20060101-20101231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20110101-20141231,clt,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/clt/v20250328/clt_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20110101-20141231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19500101-19501231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19500101-19501231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19510101-19551231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19510101-19551231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19560101-19601231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19560101-19601231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19610101-19651231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19610101-19651231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19660101-19701231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19660101-19701231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19710101-19751231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19710101-19751231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19760101-19801231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19760101-19801231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19810101-19851231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19810101-19851231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19860101-19901231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19860101-19901231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19910101-19951231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19910101-19951231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,19960101-20001231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_19960101-20001231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20010101-20051231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20010101-20051231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20060101-20101231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20060101-20101231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,historical,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20110101-20141231,zg500,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/historical/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/zg500/v20250328/zg500_EUR-12_CNRM-ESM2-1_historical_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20110101-20141231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20910101-20951231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20910101-20951231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20150101-20151231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20150101-20151231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20160101-20201231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20160101-20201231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20960101-21001231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20960101-21001231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20210101-20251231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20210101-20251231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20260101-20301231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20260101-20301231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20310101-20351231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20310101-20351231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20360101-20401231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20360101-20401231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20410101-20451231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20410101-20451231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20460101-20501231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20460101-20501231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20510101-20551231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20510101-20551231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20560101-20601231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20560101-20601231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20610101-20651231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20610101-20651231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20660101-20701231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20660101-20701231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20710101-20751231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20710101-20751231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20760101-20801231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20760101-20801231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20810101-20851231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20810101-20851231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20860101-20901231,tasmax,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmax/v20250328/tasmax_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20860101-20901231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20910101-20951231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmin/v20250328/tasmin_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20910101-20951231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20150101-20151231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmin/v20250328/tasmin_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20150101-20151231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20160101-20201231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmin/v20250328/tasmin_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20160101-20201231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20960101-21001231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmin/v20250328/tasmin_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20960101-21001231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20210101-20251231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmin/v20250328/tasmin_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20210101-20251231.nc
CORDEX,CMIP6,DD,EUR-12,CNRM-MF,CNRM-ESM2-1,ssp370,r1i1p1f2,CNRM-ALADIN64E1,v1-r1,day,v20250328,20260101-20301231,tasmin,/mnt/CORDEX_CMIP6_tmp/sim_data/CORDEX/CMIP6/DD/EUR-12/CNRM-MF/CNRM-ESM2-1/ssp370/r1i1p1f2/CNRM-ALADIN64E1/v1-r1/day/tasmin/v20250328/tasmin_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CNRM-MF_CNRM-ALADIN64E1_v1-r1_day_20260101-20301231.nc
